oewn_id	primary_lemma	all_lemmas	pos	current_class	current_tier	current_provenance	rules_triggered	top_proposal	rule_proposals	rationale	gloss	examples	hypernyms	troponym_count	confidence_score	decision
oewn-02724891-v	sulk	sulk|pout|brood	v	dul:Action	propagated_from_hypernym	from oewn-01775456-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be in a huff and display one's displeasure	She is pouting because she didn't get what she wanted	oewn-01775456-v	1	2	
oewn-00538130-v	superannuate	superannuate	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become obsolete		oewn-00109468-v	0	2	
oewn-02602905-v	swell	swell|puff up	v	dul:State	propagated_from_hypernym	from oewn-00010428-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become filled with pride, arrogance, or anger	The mother was swelling with importance when she spoke of her son	oewn-00010428-v	0	2	
oewn-00078069-v	swelter	swelter	v	dul:Action	propagated_from_hypernym	from oewn-00064841-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be uncomfortably hot		oewn-00064841-v	0	2	
oewn-02394957-v	swing	swing|get around	v	dul:Action	propagated_from_hypernym	from oewn-02394092-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be a social swinger; socialize a lot		oewn-02394092-v	0	2	
oewn-00595453-v	sympathize	sympathize|sympathise|empathize|empathise|understand	v	dul:Action	propagated_from_hypernym	from oewn-01775456-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be understanding of	You don't need to explain — I understand!	oewn-01775456-v	0	2	
oewn-00554693-v	syncretize	syncretize|syncretise	v	dul:Action	propagated_from_hypernym	from oewn-00395719-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become fused		oewn-00395719-v	0	2	
oewn-00952369-v	take a dare	take a dare	v	dul:Action	propagated_from_hypernym	from oewn-00671680-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be dared to do something and not attempt it		oewn-00671680-v	0	2	
oewn-02442554-v	take care	take care|mind	v	dul:Action	propagated_from_hypernym	from oewn-02441196-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be in charge of or deal with	She takes care of all the necessary arrangements	oewn-02441196-v	1	2	
oewn-02391408-v	take orders	take orders	v	dul:Action	propagated_from_hypernym	from oewn-01084999-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be ordained; enter the Christian ministry	She took orders last month	oewn-01084999-v	0	2	
oewn-00890040-v	take the veil	take the veil	v	dul:Action	propagated_from_hypernym	from oewn-00889847-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become a nun	The young woman took the veil after her fiance died	oewn-00889847-v	0	2	
oewn-00306198-v	taper off	taper off	v	dul:Action	propagated_from_hypernym	from oewn-00305890-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become smaller or less active	Business tapered off	oewn-00305890-v	0	2	
oewn-00421502-v	tauten	tauten|firm	v	dul:State	propagated_from_hypernym	from oewn-00420903-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become taut or tauter	Your muscles will firm when you exercise regularly | the rope tautened	oewn-00420903-v	0	2	
oewn-00026146-v	tense	tense|tense up	v	dul:State	propagated_from_hypernym	from oewn-00145958-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become tense, nervous, or uneasy	He tensed up when he saw his opponent enter the room	oewn-00145958-v	0	2	
oewn-00431447-v	thin out	thin out	v	dul:Action	propagated_from_hypernym	from oewn-00151509-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become sparser	Towards the end of town, the houses thinned out	oewn-00151509-v	0	2	
oewn-00522828-v	thrombose	thrombose	v	dul:State	propagated_from_hypernym	from oewn-00145958-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become blocked by a thrombus	the blood vessel thrombosed	oewn-00145958-v	0	2	
oewn-01823710-v	throw cold water on	throw cold water on|pour cold water on	v	dul:Action	propagated_from_hypernym	from oewn-01823114-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be discouraging or negative about		oewn-01823114-v	0	2	
oewn-02776493-v	thunder	thunder|boom	v	dul:Action	propagated_from_hypernym	from oewn-02139513-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be the case that thunder is being heard	Whenever it thunders, my dog crawls under the bed	oewn-02139513-v	0	2	
oewn-01878313-v	tide	tide	v	dul:Action	propagated_from_hypernym	from oewn-01906776-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be carried with the tide		oewn-01906776-v	0	2	
oewn-00420903-v	tighten	tighten	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become tight or tighter	The rope tightened	oewn-00109468-v	4	2	
oewn-02734659-v	trade	trade	v	dul:Action	propagated_from_hypernym	from oewn-02733758-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be traded at a certain price or under certain conditions	The stock traded around $20 a share	oewn-02733758-v	1	2	
oewn-00249273-v	turn	turn	v	dul:Action	propagated_from_hypernym	from oewn-00248912-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become officially one year older	She is turning 50 this year	oewn-00248912-v	0	2	
oewn-00549559-v	turn on	turn on	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become hostile towards	The dog suddenly turned on the mailman	oewn-00109468-v	0	2	
oewn-00831849-v	tutor	tutor	v	dul:Action	propagated_from_hypernym	from oewn-00830768-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be a tutor to someone; give individual instruction	She tutored me in Spanish	oewn-00830768-v	0	2	
oewn-01481768-v	unclog	unclog	v	dul:Action	propagated_from_hypernym	from oewn-01478583-v[tier2_indirect]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become or cause to become unobstructed	The chemical that we poured down the drain unclogged it	oewn-01478583-v	0	2	
oewn-00606325-v	understudy	understudy|alternate	v	dul:Action	propagated_from_hypernym	from oewn-00605971-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be an understudy or alternate for a role		oewn-00605971-v	0	2	
oewn-01346822-v	unfasten	unfasten	v	dul:Action	propagated_from_hypernym	from oewn-01349486-v[tier2_indirect]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become undone or untied	The shoelaces unfastened	oewn-01349486-v	0	2	
oewn-00220389-v	unlock	unlock	v	dul:Action	propagated_from_hypernym	from oewn-00220702-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become unlocked	The door unlocked from the inside	oewn-00220702-v	0	2	
oewn-00582748-v	vascularize	vascularize|vascularise	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become vascular and have vessels that circulate fluids	The egg yolk vascularized	oewn-00109468-v	0	2	
oewn-00945313-v	verbalize	verbalize|verbalise	v	dul:Action	propagated_from_hypernym	from oewn-00944022-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be verbose	This lawyer verbalizes and is rather tedious	oewn-00944022-v	0	2	
oewn-00582115-v	vesiculate	vesiculate	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become vesicular or full of air cells	The organs vesiculated	oewn-00109468-v	0	2	
oewn-02226961-v	vest	vest	v	dul:Action	propagated_from_hypernym	from oewn-02226741-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become legally vested	The property vests in the trustees	oewn-02226741-v	0	2	
oewn-02033337-v	volley	volley	v	dul:Action	propagated_from_hypernym	from oewn-02032840-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be dispersed in a volley	gun shots volleyed at the attackers	oewn-02032840-v	0	2	
oewn-02479313-v	vote	vote	v	dul:Action	propagated_from_hypernym	from oewn-00676526-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be guided by in voting	vote one's conscience	oewn-00676526-v	0	2	
oewn-01878171-v	waft	waft	v	dul:Action	propagated_from_hypernym	from oewn-01906776-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be driven or carried along, as by the air	Sounds wafted into the room	oewn-01906776-v	0	2	
oewn-02475941-v	walk	walk	v	dul:Action	propagated_from_hypernym	from oewn-02475598-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be or act in association with	We must walk with our dispossessed brothers and sisters | Walk with God	oewn-02475598-v	0	2	
oewn-01827320-v	wallow	wallow|rejoice|triumph	v	dul:Action	propagated_from_hypernym	from oewn-01817635-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be ecstatic with joy		oewn-01817635-v	0	2	
oewn-00087405-v	wan	wan	v	dul:Action	propagated_from_hypernym	from oewn-00087206-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become pale and sickly		oewn-00087206-v	0	2	
oewn-01809080-v	warm to	warm to	v	dul:Process	propagated_from_hypernym	from oewn-00736077-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become excited about	He warmed to the idea of a trip to Antarctica	oewn-00736077-v	0	2	
oewn-00373765-v	warm up	warm up	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become more friendly or open	She warmed up after we had lunch together	oewn-00109468-v	0	2	
oewn-00424210-v	wash up	wash up	v	dul:Event	propagated_from_hypernym	from oewn-00423043-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be carried somewhere by water or as if by water	The body washed up on the beach	oewn-00423043-v	0	2	
oewn-00223926-v	weaken	weaken	v	dul:Action	propagated_from_hypernym	from oewn-00151509-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become weaker	The prisoner's resistance weakened after seven days	oewn-00151509-v	14	2	
oewn-01818233-v	weigh down	weigh down|weigh on	v	dul:Action	propagated_from_hypernym	from oewn-01817020-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be oppressive or disheartening to		oewn-01817020-v	0	2	
oewn-00470550-v	wilt	wilt|droop	v	dul:State	propagated_from_hypernym	from oewn-00209244-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become limp	The flowers wilted	oewn-00209244-v	0	2	
oewn-02132751-v	witness	witness	v	dul:Action	propagated_from_hypernym	from oewn-02154940-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be a witness to	She witnessed the accident and had to testify in court	oewn-02154940-v	1	2	
oewn-01770600-v	worry	worry|care	v	dul:Process	propagated_from_hypernym	from oewn-00726454-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be concerned with	I worry about my grades	oewn-00726454-v	1	2	
oewn-01771015-v	worry	worry	v	dul:Action	propagated_from_hypernym	from oewn-01775456-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be worried, concerned, anxious, troubled, or uneasy	I worry about my job	oewn-01775456-v	4	2	
oewn-02344167-v	yield	yield|give|afford	v	dul:Action	propagated_from_hypernym	from oewn-02332196-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be the cause or source of	He gave me a lot of trouble | Our meeting afforded much interesting information	oewn-02332196-v	2	2	
oewn-01494940-v	yoke	yoke	v	dul:Action	propagated_from_hypernym	from oewn-01293672-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become joined or linked together		oewn-01293672-v	0	2	
oewn-02126629-v	ache	ache|smart|hurt	v	dul:State	tier3_gloss_starts_be	gloss	R3	dul:CognitiveState	R3:dul:CognitiveState	R3=3/4_tier1_kids_agree_on_dul:CognitiveState	be the source of pain		oewn-02128368-v	8	2	
oewn-02372362-v	act	act|move	v	dul:State	tier1_derivation	deriv→oewn-14030430-n(marker='the state of')|deriv→oewn-00166763-n(marker='the act of')	R3	dul:Action	R3:dul:Action	R3=67/71_tier1_kids_agree_on_dul:Action	perform an action, or work out or perform (an action)	think before you act | We must move quickly | The governor should act on the new energy bill | The nanny acted quickly by grabbing the toddler and covering him with a wet towel		190	2	
oewn-00150107-v	adjust	adjust|conform|adapt	v	dul:Process	tier1_derivation	deriv→oewn-13448251-n(marker='the process of')|deriv→oewn-13448251-n(marker='the process of')|deriv→oewn-13448251-n(marker='the process of')	R3	dul:Action	R3:dul:Action	R3=3/4_tier1_kids_agree_on_dul:Action	adapt or conform oneself to new or different conditions	We must adjust to the bad economic situation	oewn-00394655-v	8	2	
oewn-00807038-v	agree	agree|hold|concur|concord	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R3	dul:Action	R3:dul:Action	R3=2/3_tier1_kids_agree_on_dul:Action	be in accord; be in agreement	We agreed on the terms of the settlement | I can't agree with you! | I hold with those who say life is sacred | Both philosophers concord on this point	oewn-02372362-v	7	2	
oewn-00646245-v	analyze	analyze|analyse|study|examine|canvass	v	dul:Process	propagated_from_hypernym	from oewn-00692380-v[propagated_from_hypernym]	R3	dul:Action	R3:dul:Action	R3=3/4_tier1_kids_agree_on_dul:Action	consider in detail and subject to an analysis in order to discover essential features or meaning	analyze a sonnet by Shakespeare | analyze the evidence in a criminal trial | analyze your real motives	oewn-00692380-v	15	2	
oewn-00423043-v	appear	appear	v	dul:Event	tier1_derivation	deriv→oewn-07336372-n(marker='the event of')	R3	dul:Action	R3:dul:Action	R3=2/3_tier1_kids_agree_on_dul:Action	come into sight or view	He suddenly appeared at the wedding | A new star appeared on the horizon	oewn-00543200-v	23	2	
oewn-02481345-v	appoint	appoint|charge	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R3	dul:Action	R3:dul:Action	R3=3/3_tier1_kids_agree_on_dul:Action	assign a duty, responsibility or obligation to	He was appointed deputy manager | She was charged with supervising the creation of a concordance	oewn-02372362-v	6	2	
oewn-01763170-v	arouse	arouse|elicit|enkindle|kindle|evoke|fire|raise|provoke	v	dul:Action	tier1_derivation	deriv→oewn-00243675-n(marker='the act of')	R3	dul:State	R3:dul:State	R3=3/3_tier1_kids_agree_on_dul:State	call forth (emotions, feelings, and responses)	arouse pity | raise a smile | evoke sympathy	oewn-01620211-v	18	2	
oewn-00001740-v	breathe	breathe|take a breath|respire|suspire	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R3	dul:Action	R3:dul:Action	R3=3/3_tier1_kids_agree_on_dul:Action	draw air into, and expel out of, the lungs	I can breathe better when the air is clean | The patient is respiring	oewn-02372362-v	10	2	
oewn-00138328-v	change by reversal	change by reversal|turn|reverse	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R3	dul:Action	R3:dul:Action	R3=5/7_tier1_kids_agree_on_dul:Action	change to the contrary	The trend was reversed | the tides turned against him | public opinion turned when it was revealed that the president had an affair with a White House intern	oewn-00109468-v	12	2	
oewn-00139943-v	change integrity	change integrity	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R3	dul:Action	R3:dul:Action	R3=8/15_tier1_kids_agree_on_dul:Action	change in physical make-up		oewn-00109468-v	28	2	
oewn-01266847-v	coat	coat|surface	v	dul:State	propagated_from_hypernym	from oewn-01335412-v[propagated_from_hypernym]	R3	dul:Action	R3:dul:Action	R3=3/3_tier1_kids_agree_on_dul:Action	put a coat on; cover the surface of; furnish with a surface	coat the cake with chocolate	oewn-01335412-v	39	2	
oewn-00343467-v	come	come	v	dul:State	tier3_gloss_starts_be	gloss	R3	dul:Action	R3:dul:Action	R3=2/3_tier1_kids_agree_on_dul:Action	be found or available	These shoes come in three colors | The furniture comes unassembled	oewn-02609706-v	3	2	
oewn-02626667-v	constitute	constitute|represent|make up|comprise|be	v	dul:Event	tier3_default_event	gloss	R3	dul:State	R3:dul:State	R3=2/3_tier1_kids_agree_on_dul:State	form or compose	This money is my only income | The stone wall was the backdrop for the performance | These constitute my entire belonging | The children made up the chorus | This sum represents my entire income for a year | These few men comprise his entire army	oewn-02609706-v	8	2	
